control,iterations,seed,n_pairs,n_approved,n_targets,auc_lo,auc_median,auc_hi,recall10_lo,recall10_median,recall10_hi,precision10_lo,precision10_median,precision10_hi,rs10_lo,rs10_median,rs10_hi,observed_run,observed_auc,empirical_p_random_ge_observed
random_target_rank,2000,42,10685,336,792,0.4591134330036489,0.5005795504741659,0.5449260755007386,0.05654761904761905,0.10119047619047619,0.14583333333333334,0.017790262172284643,0.031835205992509365,0.04588014981273408,0.5397127801604461,1.0137721060594787,1.537384671599525,stacked_final_no_nelson_target_bootstrap_v5,0.5704430264713867,0.0014992503748125937
random_target_rank,2000,42,10685,336,792,0.4591134330036489,0.5005795504741659,0.5449260755007386,0.05654761904761905,0.10119047619047619,0.14583333333333334,0.017790262172284643,0.031835205992509365,0.04588014981273408,0.5397127801604461,1.0137721060594787,1.537384671599525,logreg_final_no_nelson_target_bootstrap_v5,0.5710544266986919,0.0014992503748125937
random_target_rank,2000,42,10685,336,792,0.4591134330036489,0.5005795504741659,0.5449260755007386,0.05654761904761905,0.10119047619047619,0.14583333333333334,0.017790262172284643,0.031835205992509365,0.04588014981273408,0.5397127801604461,1.0137721060594787,1.537384671599525,stacked_final_with_nelson_target_bootstrap_v5,0.6024198910407723,0.0004997501249375312
random_target_rank,2000,42,10685,336,792,0.4591134330036489,0.5005795504741659,0.5449260755007386,0.05654761904761905,0.10119047619047619,0.14583333333333334,0.017790262172284643,0.031835205992509365,0.04588014981273408,0.5397127801604461,1.0137721060594787,1.537384671599525,logreg_final_with_nelson_target_bootstrap_v5,0.6123084125910486,0.0004997501249375312
